bank_tier,current_version,target_version,version_jump_size,system_age_months,last_upgrade_months_ago,code_customization_percent,third_party_integrations,avg_transaction_volume,peak_transaction_volume,system_uptime_percent,avg_response_time_ms,incident_count_last_6months,unplanned_downtime_hours_last_year,infrastructure_model,server_count,database_size_gb,concurrent_users,network_bandwidth_mbps,power_stability_score,deployment_strategy,deployment_automation_level,pm_methodology,critical_incidents_last_year,test_environment_available,backup_verified,rollback_plan_exists,staff_training_completed,early_stage_testing_completed,cbn_compliance_verified,data_localization_compliant,cyber_security_framework_updated,bcp_dr_plan_tested,customer_satisfaction_score,customer_complaints_last_quarter,digital_banking_adoption_percent,service_disruption_tolerance_hours,upgrade_window_hours,business_critical_period,regulatory_compliance_required,dedicated_team_size,vendor_support_available,budget_allocated_usd,external_consultant_engaged,upgrade_success,upgrade_risk_score,system_health_score
tier2,v9.0,v10.1,minor,18,41,56.11801551797233,28,262069,563990,98.15701110030209,868,9,12,on_premise,14,15732,2097,8032,85.12535493636867,big_bang,75.71211136557457,agile,1,1,1,1,1,1,1,1,1,1,63.1407232579833,7,46.0256902365584,4,38,0,0,14,1,2823858,1,1,95.48737477636939,48.71850555015105
tier3,v10.1,v9.0,major_1x,96,12,33.7063014286652,7,139448,449279,97.67074946924073,820,3,8,hybrid_cloud,25,16745,5389,2919,80.86540231560237,big_bang,15.164331460363513,waterfall,3,0,1,1,1,1,1,1,0,1,71.03501847648093,6,56.16240438803088,6,50,0,0,12,1,949081,0,1,80.87411283841352,69.43537473462035
microfinance,v8.2,v9.0,major_2x,92,3,21.91149954844885,22,107965,306987,95.79208730549071,249,13,5,on_premise,17,5615,1367,2523,68.19814939026709,big_bang,17.954145978787757,agile,1,1,1,1,1,1,1,1,1,0,78.04854785546952,14,68.33825462569338,7,25,0,0,8,0,948475,0,1,100.0,51.41604365274536
microfinance,v8.2,v11.0,minor,31,4,28.207091838000636,21,299521,163227,95.46501430933351,1113,13,33,on_premise,8,23879,1415,6767,60.81080825594863,big_bang,59.074282212810886,scrum,6,1,1,1,1,0,1,1,1,1,78.79199999097331,12,69.44726238285162,9,25,0,1,2,1,1306762,0,1,100.0,19.972507154666758
microfinance,v9.2,v10.1,minor,44,14,54.64804677167115,37,361320,463985,95.53149646636486,618,6,23,hybrid_cloud,10,26621,3236,2153,84.61797945111488,blue_green,81.2241147471744,agile,5,1,1,1,1,1,1,1,1,1,77.67570443593671,16,61.63348548511577,1,36,0,0,5,0,1313241,0,1,60.28365642503936,55.90574823318242
tier3,v9.0,v11.0,major_1x,18,14,13.357594564842728,7,199273,616391,95.8467333004308,1193,9,29,on_premise,13,6206,1815,3949,79.93484212371447,big_bang,11.941446128887428,agile,6,0,0,1,1,1,1,0,0,0,85.23772379406962,8,58.06940737701844,7,23,0,0,3,1,2584696,1,1,100.0,32.5633666502154
microfinance,v8.2,v10.1,major_1x,61,13,24.55197040815472,13,85525,238100,97.45433476354819,1552,2,19,public_cloud,29,26351,5378,6413,67.34282809149019,rolling,22.62874452033085,waterfall,4,0,0,0,0,1,1,1,1,1,66.52737224580021,19,79.67951079965489,5,34,0,0,4,1,891004,0,1,85.51828252132431,52.18716738177409
tier3,v10.1,v10.1,minor,46,14,18.248205853618785,32,163739,393349,98.0477222217513,264,6,30,on_premise,17,8126,5119,5595,83.59181423286103,canary,48.735562199667655,agile,0,1,0,1,0,1,1,1,1,1,87.31760838402055,18,43.08328445057027,3,59,0,0,3,1,973009,1,1,91.1693798420188,60.743861110875656
tier2,v9.0,v11.0,major_1x,43,38,56.24500995537025,33,392269,405481,99.27604381561726,1241,8,38,on_premise,16,37780,7889,2639,97.78632003451824,blue_green,37.15330229677291,scrum,0,1,1,1,1,1,0,1,1,1,76.98072834921007,13,70.12498712470054,4,58,0,0,11,0,3716045,1,1,96.05576108911407,31.818021907808628
tier2,v9.2,v10.1,major_2x,43,45,22.212893027978424,37,387689,567205,96.84442678015816,713,4,11,hybrid_cloud,18,13146,6147,4224,82.0902709471704,canary,55.11917010088082,waterfall,5,1,1,1,1,1,0,1,1,1,74.26253919355767,13,79.99913018688027,1,35,0,0,11,1,1739719,1,1,87.33881026456415,66.66221339007907
tier3,v10.1,v9.2,major_1x,68,7,36.8724939805919,23,219821,263077,95.3120452706578,1318,10,15,private_cloud,14,5692,5783,3389,83.14258959514056,big_bang,20.672396114574227,scrum,3,1,1,0,0,1,1,1,0,0,66.07085297427345,17,43.01731268953649,1,45,1,0,3,0,1248121,0,1,100.0,33.796022635328896
tier2,v8.5,v10.1,major_1x,67,27,51.8910726233591,40,403426,571333,97.86863573252025,1444,6,8,hybrid_cloud,29,29931,1644,5589,81.11661419762574,big_bang,57.06468748862941,agile,0,1,0,1,1,1,1,1,1,1,78.7408984449447,11,72.51714608800654,3,35,0,0,9,1,3455836,1,1,100.0,48.054317866260135
tier3,v9.2,v10.1,minor,28,15,42.95067221778578,9,138416,323644,97.76487108223353,432,9,13,public_cloud,29,21357,3270,6086,76.27332134608226,big_bang,38.57975946964419,scrum,6,1,1,1,1,1,1,1,1,1,71.57098468645695,14,56.377729997018676,1,55,0,0,6,0,954464,1,1,89.66823006830633,56.74243554111676
tier3,v10.1,v11.0,major_2x,72,9,66.17228491485454,15,224022,128973,96.65159160449235,1178,6,23,on_premise,21,15303,2401,5814,84.29404001350731,rolling,29.187198625226358,waterfall,0,0,1,1,0,1,1,1,0,1,75.50424773288728,7,72.94608671489215,6,23,1,1,11,1,2562250,1,1,100.0,45.265795802246174
tier2,v8.2,v9.0,minor,14,25,60.996679532034356,13,289374,771757,96.14793420557632,1196,8,25,on_premise,23,16325,7464,7991,87.65996886882549,blue_green,43.219744979007686,agile,2,0,1,1,1,1,1,1,1,1,83.25638623693294,14,61.50867921240334,3,35,0,0,7,1,984600,1,1,90.19442243415098,37.65396710278816
tier3,v8.5,v10.5,minor,54,23,55.007732481876644,12,59230,408254,96.32675668623288,550,2,28,on_premise,14,19182,3122,5961,61.883045686098654,canary,37.95420653828799,agile,1,1,1,1,0,1,1,1,1,1,80.29799289057114,14,55.64290994176935,9,19,1,1,5,1,1623503,1,1,50.669144879024905,67.16337834311645
tier3,v9.2,v10.1,minor,52,41,32.035075227167,21,206115,341066,97.56949767124853,317,6,33,hybrid_cloud,19,12591,2270,5548,71.04142603779547,big_bang,32.62273068562461,agile,5,0,1,1,1,0,1,1,1,0,84.59947107806951,10,62.06367923409267,8,5,0,0,4,0,2038675,1,1,100.0,57.94474883562427
tier2,v8.2,v10.5,major_1x,13,40,14.907768725668761,20,385785,505816,97.38207412603316,1525,5,8,hybrid_cloud,9,36272,6231,5903,94.26819979598382,rolling,15.698063241697277,kanban,4,1,0,1,0,1,1,1,1,0,87.89115946795343,16,80.50119674459872,6,39,0,1,14,1,3600322,1,1,75.4890986956097,49.19103706301658
tier1,v8.5,v10.1,major_2x,100,23,63.08197622002285,33,155787,853895,98.86332359461777,912,7,9,hybrid_cloud,42,34762,9458,9492,97.01242035702286,blue_green,81.9335727764987,kanban,3,1,1,1,1,0,1,1,1,1,87.99941680141325,8,73.67819623767335,1,13,0,1,8,1,4004843,1,1,88.7124729126652,55.691661797308896
tier1,v9.0,v11.0,minor,76,45,79.98293376963433,39,253856,683800,96.55682917775077,559,6,45,private_cloud,27,46652,9899,7137,88.80730317715185,canary,71.4669430095343,scrum,8,1,0,0,1,1,0,1,1,1,68.30024459088725,7,84.56360690980163,6,31,0,0,5,1,1324418,0,1,100.0,46.598414588875386
tier2,v8.2,v11.0,major_2x,15,27,38.474572298118964,21,120024,390735,98.76356055532709,848,13,25,private_cloud,15,30649,5266,1921,96.11129431485047,canary,61.24553513827334,agile,3,1,1,1,1,1,1,0,1,1,74.89922289711171,9,75.9172012982716,3,58,0,1,8,1,2723560,0,1,100.0,30.921780277663544
microfinance,v10.1,v10.1,major_2x,19,14,18.620319209213953,7,393921,441841,96.72959728025738,1048,3,1,hybrid_cloud,10,13335,3738,6288,74.01616150964836,blue_green,68.07461687940972,agile,1,1,1,0,1,0,1,1,0,1,71.834514348904,8,63.8403822326072,2,19,0,0,13,1,2511177,0,1,78.28443506126995,67.90479864012869
tier2,v9.2,v11.0,major_1x,45,10,31.99021732854097,19,246068,554530,97.76746035409013,1009,10,39,private_cloud,36,9972,6101,5072,83.88704995214063,big_bang,68.30643469574028,waterfall,7,1,1,1,1,1,1,1,0,1,63.293143456267956,13,57.430302087271926,1,7,0,1,9,0,3636514,1,1,100.0,29.20373017704506
tier3,v8.5,v11.0,major_1x,18,8,21.88949401402679,9,225500,263564,97.85750649635823,466,1,34,on_premise,23,11860,1158,3707,64.72822218520912,canary,56.85533676269191,waterfall,0,1,1,1,1,1,1,0,0,1,78.14082406473841,13,73.55352989988906,4,41,0,1,6,1,2011617,1,1,61.22960647514399,69.60875324817911
tier2,v8.2,v10.1,minor,42,40,42.58318343483091,37,123262,276220,96.47644345088123,1325,3,15,hybrid_cloud,36,29810,7237,2517,88.25579223938587,blue_green,56.29119125630768,scrum,4,0,1,1,1,1,1,1,1,1,62.80575846597515,13,76.67801306010472,10,65,1,0,5,1,3693140,1,1,62.31688907678012,55.23822172544061
tier2,v9.0,v9.0,minor,30,32,61.663027295363094,18,107111,780303,99.18512951412329,584,2,35,on_premise,32,21924,6128,7273,84.08227524801151,big_bang,48.82912527320957,kanban,4,1,1,1,1,1,1,1,1,1,79.8341582465111,9,69.86992865969809,10,63,0,0,10,1,1874528,0,1,59.600103503310834,64.41256475706163
tier3,v9.2,v10.1,major_2x,65,17,31.215513631602914,34,182099,376599,97.74824865584469,928,2,32,on_premise,12,12659,2600,5799,68.4099135380051,big_bang,61.85434850187056,waterfall,4,1,1,1,1,0,1,0,1,1,77.83992813206586,13,44.170866290611,10,18,1,0,5,0,958102,1,1,100.0,58.31412432792234
tier3,v9.2,v9.0,major_1x,99,9,62.253844070894715,21,147117,552265,96.0128932668356,679,1,22,private_cloud,8,23291,3967,4177,75.85661124046379,canary,43.27709658125588,scrum,3,1,1,1,0,1,1,1,1,1,83.17483940919209,9,69.31850447227158,4,16,0,1,12,1,2218473,0,1,33.791384619032705,70.4264466334178
tier1,v8.2,v11.0,minor,99,17,51.00569732910731,19,253221,888622,98.78578162005218,1269,1,46,private_cloud,15,38053,5662,3362,95.90087041057397,blue_green,22.88937954246185,kanban,8,0,1,1,1,1,1,1,1,1,68.56425085605724,9,56.03801752728153,4,25,0,1,15,1,2705139,1,1,48.2186075253383,48.01289081002609
tier2,v9.0,v9.0,major_1x,43,26,42.0050134907559,36,253215,620050,98.18502528876725,350,9,30,private_cloud,38,21038,4354,6772,84.2647254775631,blue_green,36.4620810155534,scrum,2,1,1,1,1,1,1,1,1,1,81.2124534110757,12,47.52615902522331,4,60,0,0,11,0,2985398,1,1,75.6588574697925,50.09251264438362
tier1,v8.5,v11.0,major_2x,87,40,66.43418314783911,35,101166,396194,98.90398629613891,1716,10,17,public_cloud,14,22947,9708,3295,98.44081893825752,canary,75.6184097219565,scrum,6,1,1,1,0,0,0,1,1,1,68.59829725260255,15,62.815390876228726,5,58,0,0,15,1,1275805,0,1,100.0,26.631993148069455
tier2,v8.2,v9.0,major_1x,75,42,20.424584939607406,12,330031,707861,99.0570748738424,343,5,6,public_cloud,12,11300,3916,7516,86.97133910889356,rolling,41.12536388632956,kanban,3,1,1,1,1,1,1,0,1,0,84.63782372931465,7,70.21990957406933,1,45,0,0,6,0,2822284,1,1,56.508089537686146,74.6685374369212
tier3,v8.5,v9.0,minor,96,16,54.983535620041835,31,300398,345587,97.76816575359005,1389,8,19,on_premise,18,12692,3606,1500,72.157803818042,canary,57.2170878424138,scrum,6,1,1,1,1,1,1,1,0,0,62.90924932156178,10,77.10972990393999,7,27,0,0,4,1,1931795,0,1,91.96323414984204,37.60408287679502
tier1,v9.2,v10.1,major_1x,65,27,31.776042411009062,29,194647,530155,97.14410847811268,1465,8,30,on_premise,25,17999,2576,3005,95.5785977634395,canary,54.71629255361754,scrum,8,1,1,1,1,1,1,1,1,1,88.16448103203324,8,69.89037590367953,4,71,1,1,14,1,2932741,1,1,68.75735922664461,30.272054239056345
tier2,v8.5,v9.0,major_1x,101,8,31.05937592249415,34,311874,685060,98.55912704230902,1707,7,34,private_cloud,18,11432,2546,3926,92.26414216511817,canary,39.20425325430395,waterfall,1,1,1,1,0,1,1,1,1,1,81.88204833629466,11,47.770314362491185,9,14,0,0,13,1,3697054,1,1,61.656274166536456,27.1395635211545
tier2,v9.0,v11.0,minor,13,27,49.95161422014753,26,406991,436031,98.18315073646102,405,12,41,hybrid_cloud,22,22277,7902,4779,74.87165184708974,rolling,36.52707236909697,scrum,5,1,0,1,1,1,1,0,0,1,78.33510549154961,13,79.07036535468204,1,34,0,0,10,0,1063052,0,1,100.0,34.491575368230514
microfinance,v10.1,v10.1,minor,31,18,41.30245697109872,27,390849,183914,96.27801074634289,215,4,27,on_premise,39,19847,2451,3126,71.491053902809,blue_green,46.21044611637227,waterfall,0,1,1,1,0,1,0,1,1,0,88.41445412327718,13,45.5148131552347,5,18,0,0,10,1,794957,1,1,75.42809948025541,68.33900537317145
microfinance,v9.0,v9.0,major_1x,71,3,51.596322984097945,23,134328,120580,96.79823188511556,1071,9,30,hybrid_cloud,8,12303,3772,5191,72.51282841695199,big_bang,55.71332569070224,scrum,7,1,1,1,0,0,1,1,1,0,65.58491324450068,5,50.72001948815344,2,62,1,0,10,1,1183795,1,1,100.0,34.97911594255778
tier1,v8.5,v10.1,major_1x,68,3,32.81898714782141,19,200624,769011,98.3569275492459,589,7,31,hybrid_cloud,32,28174,2285,7022,90.44559083231326,canary,77.20097183890047,scrum,7,1,1,1,0,1,1,1,1,1,70.01549477796597,7,87.65744999006156,3,16,1,0,5,1,4114360,1,1,55.769584408836245,50.89846377462294
tier3,v8.2,v10.5,minor,15,14,57.91858396349135,23,221624,319788,96.71525520819034,1121,6,23,on_premise,8,15264,3220,1278,83.08286489429521,canary,19.532700345052042,kanban,6,0,1,0,1,0,1,1,1,1,73.72273155650446,13,58.13731864899409,1,6,1,0,13,1,919408,1,1,98.57746907168399,46.43762760409517
tier2,v9.2,v10.1,minor,29,33,39.190857238191306,11,337909,272471,98.52058963922468,738,1,27,private_cloud,27,21559,6027,7375,96.93591714513016,big_bang,44.313092281252516,waterfall,7,1,1,1,1,1,0,1,1,1,83.66176746278744,17,68.25021478837421,3,16,0,1,5,1,1036064,1,1,62.068239574110365,68.00029481961234
tier2,v10.1,v10.5,minor,58,13,24.824626067091025,14,370909,298197,96.77378256094984,695,9,5,private_cloud,23,17632,6190,6460,81.92122378202278,canary,33.34140751372123,scrum,1,1,1,1,1,1,1,1,1,0,81.1308147159158,7,68.46214877087525,7,35,0,1,13,1,2868530,1,1,67.83791415574926,54.98689128047491
tier3,v8.2,v10.5,minor,81,32,31.73448020082654,34,223742,484203,98.11960671690433,666,3,12,hybrid_cloud,14,13701,4610,1712,77.89599788550619,blue_green,21.541453382834206,waterfall,4,1,1,1,0,1,1,0,1,0,79.29932669991932,11,71.12368338390236,1,45,1,1,10,1,1349441,0,1,58.88023776471414,70.73980335845218
microfinance,v8.2,v10.1,minor,85,8,27.97042964849244,27,97129,181255,98.23518500193863,777,2,15,on_premise,17,36555,1768,3023,78.39783557383986,rolling,9.42277511363415,waterfall,1,1,1,1,0,1,1,1,0,0,71.84481602508517,12,42.891093321136815,8,35,0,1,7,1,467530,0,1,61.20623513370083,70.07759250096933
microfinance,v9.0,v11.0,major_1x,103,5,25.137388006058487,33,194947,214418,98.19463710206834,936,10,1,on_premise,11,23407,3700,1714,70.111419495878,big_bang,41.31110294945323,waterfall,4,1,1,1,1,1,1,1,1,1,71.59424262941215,11,68.67301787821289,9,47,1,1,2,0,2906973,1,1,100.0,49.877318551034165
tier3,v8.5,v11.0,major_1x,15,3,49.16347242869545,23,259304,513454,97.12750495226764,654,3,14,on_premise,12,20129,4819,5059,88.16300200096406,canary,14.791976675732286,waterfall,6,0,1,1,0,1,1,0,1,0,83.4310817617166,18,45.486440146082614,9,31,0,0,12,0,1566038,1,1,82.71833282276017,69.48375247613383
tier2,v9.0,v11.0,major_1x,82,43,48.79771127461209,12,396232,589587,95.95263010589181,477,4,16,hybrid_cloud,22,28311,5728,2084,86.2616630370868,blue_green,48.56281860256052,kanban,7,1,1,1,1,1,1,1,1,1,70.4360285489556,12,70.99104878945533,1,33,0,1,4,1,1188102,1,1,47.08395094999668,68.4363150529459
tier3,v8.5,v9.2,major_1x,77,39,48.10649108693056,14,243359,321952,96.93421371169656,1151,2,14,hybrid_cloud,23,6408,4598,5970,71.39131876557364,canary,41.20328712106483,agile,5,1,1,1,1,1,1,1,0,1,85.66501508055057,11,57.28699335168133,7,54,0,1,7,0,1952590,1,1,47.57905362736172,62.447106855848276
tier2,v9.0,v10.5,minor,98,40,34.78943887577163,22,142389,226147,99.25042681383897,1115,10,15,on_premise,35,27568,3749,7174,89.11299656359081,blue_green,22.849408603127,kanban,0,1,1,1,1,0,1,1,0,1,85.8276684342776,14,63.01645931369651,5,60,0,0,9,1,2907824,0,1,100.0,39.82521340691949
tier3,v8.2,v10.1,major_1x,49,4,54.76296913326356,17,296730,468163,97.92137807532217,267,3,10,public_cloud,20,8426,903,895,78.9669793046297,canary,50.587042939843066,kanban,0,1,1,1,1,1,1,1,1,1,80.617804191096,15,42.5724342851716,4,15,0,1,9,1,758614,1,1,44.40063592019691,79.62068903766108
tier2,v9.2,v11.0,minor,103,39,22.094502251172425,9,193233,175882,96.61152383576047,1019,9,12,hybrid_cloud,20,15215,7602,6671,77.31150140303019,big_bang,18.99376901789999,kanban,5,1,1,1,1,1,1,1,1,0,90.62600696275548,8,49.65389123411892,1,39,1,0,10,1,1561345,0,1,82.52257165017012,44.92576191788024
tier3,v8.5,v11.0,minor,75,23,43.86398261523945,26,108064,637686,98.59384427381528,841,0,18,on_premise,26,7460,4602,5476,79.74117295400747,blue_green,45.51709646002726,waterfall,2,1,1,1,1,1,1,1,1,1,88.52888272290073,17,72.59784544442037,1,22,0,1,8,1,1201352,1,1,37.88067748013958,73.47692213690763
tier2,v10.1,v10.1,minor,21,41,30.741606724493437,26,387107,800535,98.51316577084623,685,9,40,on_premise,18,10510,3256,5758,80.148457942991,blue_green,58.58207885354698,scrum,2,1,1,1,0,1,1,0,0,1,70.85295902245655,7,72.7825133996913,7,29,1,1,14,1,2028990,0,1,100.0,38.55658288542311
tier2,v10.1,v10.5,major_2x,23,34,45.69199101236138,13,341623,537239,96.86675854280729,802,13,22,public_cloud,31,30297,7566,2167,86.93678558647869,rolling,70.8009566564913,scrum,7,1,1,1,0,0,1,1,0,1,79.62271558823433,15,46.085229458676224,2,17,1,0,16,1,2513655,1,1,100.0,32.39337927140366
microfinance,v8.2,v10.1,minor,55,18,61.27944255226289,23,116040,356719,96.51648972367687,643,8,4,hybrid_cloud,35,13137,962,7424,75.32371450072935,big_bang,41.203347267244695,agile,6,0,1,1,1,1,1,1,1,0,80.02116838001102,16,54.98807471952686,9,35,0,0,11,1,1775358,0,1,100.0,59.398244861838435
tier1,v9.0,v9.2,major_2x,118,20,73.07401613398663,12,446020,804059,96.0233868576584,552,1,13,on_premise,17,15238,2727,7078,81.29602146138676,blue_green,67.7628559338917,agile,3,0,1,1,1,1,1,1,1,1,90.8167736155621,11,62.2636374076942,11,40,0,0,6,1,1220442,0,1,72.00855700461972,77.47169342882921
tier3,v9.0,v9.2,minor,67,4,53.27285753863513,25,110563,615798,98.10324575727479,1276,8,32,hybrid_cloud,27,8023,5308,5329,76.13608931408196,canary,49.349203913370744,waterfall,4,1,0,1,1,1,0,1,1,0,86.20009897606322,9,52.63255365539188,9,45,0,1,12,0,955103,1,1,100.0,33.53162287863741
tier2,v8.2,v10.1,major_1x,90,7,24.82035833483184,38,349429,671628,96.17812995613153,1016,6,30,hybrid_cloud,36,31547,1536,5756,87.23858516414953,canary,49.79221768784367,kanban,6,1,1,1,1,1,1,1,1,0,89.64156210936471,8,82.17721261485092,9,13,0,1,11,1,3716303,1,1,53.72678460999596,44.76906497806576
tier1,v10.1,v10.5,major_1x,41,15,33.80902142733868,39,400520,269709,97.6101377660936,549,8,18,private_cloud,30,49912,2819,6864,100.0,blue_green,67.43533433913996,agile,2,0,1,0,1,1,1,1,1,0,89.61370084108815,14,65.04046496089792,9,12,0,0,18,1,1356851,1,1,78.51462854060225,54.8250688830468
tier1,v10.1,v11.0,minor,53,33,74.8631087735231,48,371946,941419,98.68422451644592,1327,13,17,hybrid_cloud,25,48798,9942,7878,92.17863756569477,canary,92.00691812648742,kanban,2,1,1,1,1,0,0,1,1,1,68.98949453211063,9,75.46615361538241,4,21,1,1,18,1,4172958,1,1,100.0,25.302112258222962
tier2,v9.0,v9.2,minor,106,18,40.332781368854754,17,390297,321611,99.12195006056787,1572,8,33,on_premise,24,33528,4748,5328,95.53870716499124,blue_green,62.22951777237384,waterfall,7,1,1,1,1,1,1,1,1,0,85.13894708928511,9,55.72520096278873,11,51,1,1,11,1,1170107,0,1,67.57479550879282,27.620975030283944
microfinance,v8.5,v9.2,major_2x,67,18,31.643940719506137,21,221238,284455,96.98109941688847,732,10,15,private_cloud,30,17489,3069,2047,75.82811816572783,canary,63.7670403594606,kanban,3,0,1,1,1,1,1,1,1,1,86.51866216980636,12,56.66970376088784,4,32,0,0,2,0,2225404,0,1,100.0,46.350549708444234
tier2,v9.2,v10.5,major_1x,18,33,70.84071962642045,31,316184,485572,97.8605653491576,1552,8,13,hybrid_cloud,22,37866,3515,2539,81.35177165588316,blue_green,17.249934319251086,agile,1,1,1,0,1,0,1,1,1,0,81.323483282438,13,60.750968220459335,8,19,0,0,12,1,1317102,1,1,87.5240275430527,37.3902826745788
microfinance,v8.5,v9.2,minor,71,39,45.56776666590485,35,153800,522692,98.13437294909441,892,0,27,hybrid_cloud,39,6272,6530,3906,70.19184617376737,rolling,39.78203391932397,scrum,0,1,1,1,0,1,0,1,0,1,82.59684381961499,21,83.9557412372803,8,35,0,0,2,1,759491,0,1,65.52083527598163,67.72718647454721
tier3,v10.1,v9.2,minor,67,9,13.004428419567276,34,306608,178057,95.24128690070594,1363,0,10,hybrid_cloud,18,6238,5013,955,70.37880692734603,blue_green,27.398510691334998,waterfall,0,1,1,1,1,1,1,1,1,1,76.15247888654669,13,71.67239586508941,8,49,0,0,8,0,2123840,1,1,32.554334610044684,65.36064345035297
tier2,v8.5,v10.5,major_2x,70,2,38.1458432943533,21,140723,640174,97.91266126661485,1407,7,25,on_premise,30,10224,6534,7822,97.47360778999483,blue_green,56.93556798409131,scrum,0,1,1,1,1,1,1,1,0,1,65.9574432603433,17,48.69396760213539,6,48,0,0,5,1,3268020,1,1,100.0,37.31633063330743
tier3,v9.2,v10.1,major_2x,27,3,62.528583917694306,23,184628,266532,95.26416606278562,766,10,10,public_cloud,15,17385,3588,4668,83.06277797435463,big_bang,16.825071534440106,scrum,4,1,1,1,1,0,0,1,0,1,83.1492330999396,16,55.91800699670635,5,7,0,1,7,1,1227792,0,1,100.0,47.3120830313928
tier3,v8.5,v11.0,major_1x,32,38,61.094852666253345,19,253498,125623,98.03654356599795,733,11,8,hybrid_cloud,19,11788,5627,6090,71.7295899198032,rolling,66.28739857618574,agile,4,1,1,1,0,1,1,0,0,1,78.68074680985409,11,77.34886690877032,10,32,0,1,5,1,1602472,0,1,100.0,47.35827178299897
tier3,v8.5,v11.0,minor,38,25,22.80384246927472,11,172416,149973,95.77126745920042,1025,11,20,on_premise,19,6011,2436,5107,81.08839146883464,blue_green,22.479194900707668,waterfall,3,1,1,1,0,1,1,1,1,0,74.09370721001473,19,43.481574500207635,3,51,0,1,8,0,2518675,0,1,93.69604502108683,34.385633729600215
tier2,v8.5,v9.2,major_2x,35,28,38.07753018600809,41,346621,536699,98.97262896430203,257,9,10,on_premise,33,9228,5098,4302,84.80175963937248,big_bang,62.17280877382809,agile,1,0,1,1,1,1,1,1,1,1,69.18483919490752,11,45.20495388447652,7,59,1,1,4,1,2111690,1,1,100.0,62.346314482151016
tier2,v8.5,v11.0,minor,48,21,63.94738362397387,19,338341,528568,96.0353196693527,749,11,25,hybrid_cloud,20,23852,5957,3274,81.44526435291964,blue_green,43.107638009466875,scrum,1,1,1,1,1,1,1,1,1,1,78.65833346719651,10,56.119424500896635,2,33,0,1,14,1,3619239,1,1,83.86325499742746,37.53765983467635
microfinance,v8.2,v10.1,major_1x,94,22,55.268722185195664,24,234670,434921,96.06677904946329,721,7,24,on_premise,11,8407,4868,3545,80.44811753432626,rolling,42.079276664628466,waterfall,6,1,1,1,1,1,0,1,1,1,81.92058508601956,16,41.97827248637767,3,42,1,1,2,0,698233,1,1,92.64520402798756,50.613389524731645
microfinance,v10.1,v9.2,major_1x,41,36,58.394615441111974,7,226887,127782,97.1114329625609,935,5,27,on_premise,31,4987,4440,6081,69.38539116773985,blue_green,68.63364772196844,waterfall,0,1,1,1,1,1,1,1,0,1,64.2594405633872,13,50.28485547914053,5,20,1,0,9,1,2695903,1,1,73.14713042568894,51.35571648128045
